Achievement,Achievement_Priority,Client_Name_Pre,Client_Name,Client_Name_Post,Client_Name_Full,Client_Misc,Client_ID,Client_Order,Country,Location,Employer,Start_Date,End_Date,NDA,Project,Role,Role_Size,Role_Size,Task,Task_Priority,Tool,Tool_Type,Tool_Size
Migrated a large number of teams to a new centralized BI environment.,1,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Analyst,12,14,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Migrated a large number of teams to a new centralized BI environment.,1,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Analyst,12,14,Data transformation and modeling.,8,Tableau,BI,7
Migrated a large number of teams to a new centralized BI environment.,1,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Analyst,12,14,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Migrated a large number of teams to a new centralized BI environment.,1,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Analyst,12,14,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Data transformation and modeling.,8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Data transformation and modeling.,8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Data Modeler,5,11,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Data transformation and modeling.,8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Data transformation and modeling.,8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Consultant,7,11,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,Data transformation and modeling.,8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,"New analytical framework implementation: data, tools, processes, communication.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,"Analytical dashboards design, development, enhancement / customization.",8,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,Data transformation and modeling.,8,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Created comprehensive documentation space for business users and developers.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,Data QA assurance: prioritizing and resolving data QA requests from a large number of teams.,9,Tableau,BI,7
Authored changes to the corporate data model and in-house data management solution.,10,leading multinational,technology, company,leading multinational technology company,"""Big Five"" company",id_18,18,USA,San Francisco Bay Area,EPAM Systems,7/1/2022,11/1/2023,y,Hardware reliability testing analytics,Product Designer,9,12,Migration of a large number of analytical dashboards to a new server.,10,Tableau,BI,7
